cp	0.483146067	0.273809524	0	1	0.534090909	0.288659794	0.414141414
cp	0.595505618	0.261904762	0	1	0.5	0.237113402	0.363636364
cp	0.382022472	0.202380952	0	1	0.431818182	0.329896907	0.444444444
cp	0.629213483	0.416666667	0	1	0.386363636	0.350515464	0.464646465
cp	0.449438202	0.154761905	0	1	0.477272727	0.329896907	0.444444444
cp	0.269662921	0.226190476	0	1	0.352272727	0.164948454	0.313131313
cp	0.404494382	0.452380952	0	1	0.465909091	0.360824742	0.464646465
cp	0.325842697	0.428571429	0	1	0.477272727	0.268041237	0.393939394
cp	0.730337079	0.369047619	0	1	0.670454545	0.278350515	0.404040404
cp	0.359550562	0.30952381	0	1	0.397727273	0.257731959	0.383838384
cp	0.426966292	0.357142857	0	1	0.545454545	0.195876289	0.292929293
cp	0.370786517	0.345238095	0	1	0.590909091	0.298969072	0.414141414
cp	0.337078652	0.25	0	1	0.670454545	0.391752577	0.494949495
cp	0.449438202	0.404761905	0	1	0.511363636	0.371134021	0.474747475
cp	0.314606742	0.261904762	0	1	0.568181818	0.309278351	0.424242424
cp	0.685393258	0.345238095	0	1	0.545454545	0.329896907	0.414141414
cp	0.191011236	0.261904762	0	1	0.511363636	0.402061856	0.505050505
cp	0.494382022	0.226190476	0	1	0.625	0.536082474	0.616161616
cp	0.483146067	0.285714286	0	1	0.443181818	0.257731959	0.393939394
cp	0.471910112	0.226190476	0	1	0.659090909	0.12371134	0.272727273
cp	0.258426966	0.202380952	0	1	0.488636364	0.309278351	0.434343434
cp	0.415730337	0.428571429	0	1	0.477272727	0.402061856	0.363636364
cp	0.325842697	0.166666667	0	1	0.511363636	0	0.171717172
cp	0.247191011	0.238095238	0	1	0.397727273	0.371134021	0.474747475
cp	0.258426966	0.5	0	1	0.420454545	0.515463918	0.595959596
cp	0.528089888	0.369047619	0	1	0.25	0.134020619	0.262626263
cp	0.606741573	0.369047619	0	1	0.318181818	0.309278351	0.424242424
cp	0.573033708	0.25	0	1	0.397727273	0.340206186	0.454545455
cp	0.449438202	0.226190476	0	1	0.511363636	0.309278351	0.424242424
cp	0.494382022	0.214285714	0	1	0.340909091	0.309278351	0.434343434
cp	0.471910112	0.261904762	0	1	0.613636364	0.319587629	0.434343434
cp	0.494382022	0.476190476	0	1	0.568181818	0.443298969	0.545454545
cp	0.584269663	0.238095238	0	1	0.465909091	0.257731959	0.383838384
cp	0.404494382	0.297619048	0	1	0.545454545	0.453608247	0.545454545
cp	0.202247191	0.166666667	0	1	0.522727273	0.216494845	0.353535354
cp	0.528089888	0.154761905	0	1	0.579545455	0.309278351	0.434343434
cp	0.269662921	0.321428571	0	1	0.613636364	0.505154639	0.595959596
cp	0.280898876	0.25	0	1	0.465909091	0.309278351	0.424242424
cp	0.584269663	0.488095238	0	1	0.477272727	0.453608247	0.545454545
cp	0.280898876	0.25	0	1	0.488636364	0.237113402	0.363636364
cp	0.393258427	0.380952381	0	1	0.636363636	0.381443299	0.484848485
cp	0.292134831	0.119047619	0	1	0.386363636	0.226804124	0.353535354
cp	0.494382022	0.416666667	0	1	0.534090909	0.237113402	0.363636364
cp	0.415730337	0.404761905	0	1	0.477272727	0.340206186	0.454545455
cp	0.494382022	0.30952381	0	1	0.477272727	0.226804124	0.202020202
cp	0.269662921	0.321428571	0	1	0.420454545	0.257731959	0.383838384
cp	0.471910112	0.166666667	0	1	0.545454545	0.237113402	0.363636364
cp	0.539325843	0.30952381	0	1	0.511363636	0.226804124	0.353535354
cp	0.460674157	0.380952381	0	1	0.579545455	0.422680412	0.515151515
cp	0.494382022	0.142857143	0	1	0.488636364	0.24742268	0.373737374
cp	0.325842697	0.297619048	0	1	0.545454545	0.360824742	0.464646465
cp	0.382022472	0.142857143	0	1	0.465909091	0.329896907	0.444444444
cp	0.460674157	0.321428571	0	1	0.511363636	0.288659794	0.414141414
cp	0.325842697	0.369047619	0	1	0.465909091	0.206185567	0.343434343
cp	0.382022472	0.464285714	0	1	0.659090909	0.288659794	0.414141414
cp	0.404494382	0.476190476	0	1	0.488636364	0.432989691	0.535353535
cp	0.449438202	0.357142857	0	1	0.590909091	0.474226804	0.565656566
cp	0.561797753	0.392857143	0	1	0.556818182	0.443298969	0.535353535
cp	0.584269663	0.333333333	0	1	0.420454545	0.340206186	0.424242424
cp	0.561797753	0.416666667	0	1	0.306818182	0.206185567	0.343434343
cp	0.595505618	0.30952381	0	1	0.181818182	0.268041237	0.393939394
cp	0.382022472	0.357142857	0	1	0.590909091	0.329896907	0.444444444
cp	0.449438202	0.30952381	0	1	0.420454545	0.24742268	0.272727273
cp	0.460674157	0.321428571	0	1	0.568181818	0.216494845	0.252525253
cp	0.337078652	0.345238095	0	1	0.409090909	0.18556701	0.323232323
cp	0.348314607	0.369047619	0	1	0.329545455	0.257731959	0.393939394
cp	0.719101124	0.714285714	0	1	0.511363636	0.329896907	0.383838384
cp	0.393258427	0.25	0	1	0.340909091	0.319587629	0.434343434
cp	0.640449438	0.452380952	0	1	0.420454545	0.257731959	0.333333333
cp	0.730337079	0.464285714	0	1	0.386363636	0.350515464	0.282828283
cp	0.573033708	0.357142857	0	1	0.659090909	0.288659794	0.414141414
cp	0.426966292	0.285714286	0	1	0.715909091	0.226804124	0.353535354
cp	0.269662921	0.488095238	0	1	0.715909091	0.319587629	0.434343434
cp	0.426966292	0.119047619	0	1	0.613636364	0.134020619	0.282828283
cp	0.370786517	0.369047619	0	1	0.602272727	0.154639175	0.292929293
cp	0.269662921	0.214285714	0	1	0.431818182	0.278350515	0.404040404
cp	0.292134831	0.404761905	0	1	0.5	0.298969072	0.414141414
cp	0.494382022	0.392857143	0	1	0.443181818	0.360824742	0.404040404
cp	0.483146067	0.19047619	0	1	0.375	0.432989691	0.525252525
cp	0.550561798	0.321428571	0	1	0.556818182	0.278350515	0.404040404
cp	0.528089888	0.142857143	0	1	0.636363636	0.175257732	0.252525253
cp	0.359550562	0.202380952	0	1	0.681818182	0.030927835	0.202020202
cp	0.382022472	0.226190476	0	1	0.579545455	0.474226804	0.565656566
cp	0.393258427	0.214285714	0	1	0.522727273	0.278350515	0.272727273
cp	0.426966292	0.166666667	0	1	0.488636364	0.268041237	0.393939394
cp	0.426966292	0.333333333	0	1	0.488636364	0.175257732	0.313131313
cp	0.460674157	0.416666667	0	1	0.659090909	0.175257732	0.313131313
cp	0.382022472	0.30952381	0	1	0.465909091	0.319587629	0.434343434
cp	0.573033708	0.392857143	0	1	0.602272727	0.113402062	0.262626263
cp	0.280898876	0.416666667	0	1	0.420454545	0.402061856	0.505050505
cp	0.325842697	0.142857143	0	1	0.568181818	0.402061856	0.505050505
cp	0.280898876	0.119047619	0	1	0.443181818	0.298969072	0.424242424
cp	0.269662921	0.297619048	0	1	0.556818182	0.206185567	0.343434343
cp	0.191011236	0.273809524	0	1	0.602272727	0.278350515	0.393939394
cp	0.04494382	0.178571429	0	1	0.465909091	0.268041237	0.393939394
cp	0.685393258	0.238095238	0	1	0.556818182	0.329896907	0.444444444
cp	0.382022472	0.416666667	0	1	0.5	0.350515464	0.464646465
cp	0.314606742	0.202380952	0	1	0.511363636	0.195876289	0.333333333
cp	0.449438202	0.357142857	0	1	0.477272727	0.329896907	0.444444444
cp	0.258426966	0.214285714	0	1	0.488636364	0.237113402	0.373737374
cp	0.415730337	0.333333333	0	1	0.477272727	0.371134021	0.474747475
cp	0	0.261904762	0	1	0.477272727	0.463917526	0.555555556
cp	0.438202247	0.178571429	0	1	0.431818182	0.319587629	0.434343434
cp	0.337078652	0.333333333	0	1	0.556818182	0.195876289	0.333333333
cp	0.303370787	0.166666667	0	1	0.806818182	0.257731959	0.393939394
cp	0.191011236	0.428571429	0	1	0.556818182	0.350515464	0.464646465
cp	0.404494382	0.30952381	0	1	0.602272727	0.298969072	0.414141414
cp	0.337078652	0.25	0	1	0.488636364	0.154639175	0.303030303
cp	0.292134831	0.285714286	0	1	0.409090909	0.237113402	0.373737374
cp	0.449438202	0.297619048	0	1	0.625	0.195876289	0.333333333
cp	0.247191011	0.214285714	0	1	0.477272727	0.268041237	0.393939394
cp	0.494382022	0.226190476	0	1	0.5	0.505154639	0.595959596
cp	0.303370787	0.30952381	0	1	0.420454545	0.360824742	0.434343434
cp	0.179775281	0.321428571	0	1	0.613636364	0.24742268	0.373737374
im	0.539325843	0.345238095	0	1	0.681818182	0.773195876	0.808080808
im	0.606741573	0.392857143	0	1	0.454545455	0.865979381	0.888888889
im	0.539325843	0.297619048	0	1	0.579545455	0.896907216	0.888888889
im	0.561797753	0.595238095	0	1	0.352272727	0.917525773	0.929292929
im	0.808988764	0.357142857	0	1	0.579545455	0.649484536	0.707070707
im	0.528089888	0.464285714	0	1	0.659090909	0.701030928	0.757575758
im	0.370786517	0.476190476	0	1	0.375	0.773195876	0.808080808
im	0.719101124	0.5	0	1	0.545454545	0.773195876	0.737373737
im	0.606741573	0.488095238	0	1	0.636363636	0.804123711	0.838383838
im	0.528089888	0.511904762	0	1	0.590909091	0.75257732	0.797979798
im	0.707865169	0.404761905	0	1	0.670454545	0.845360825	0.868686869
im	0.550561798	0.30952381	0	1	0.602272727	0.783505155	0.818181818
im	0.348314607	0.404761905	0	1	0.647727273	0.835051546	0.858585859
im	0.831460674	0.333333333	0	1	0.625	0.87628866	0.898989899
im	0.370786517	0.345238095	0	1	0.511363636	0.87628866	0.898989899
im	0.505617978	0.285714286	0	1	0.693181818	0.731958763	0.777777778
im	0.797752809	0.285714286	0	1	0.806818182	0.690721649	0.747474747
im	0.561797753	0.25	0	1	0.75	0.628865979	0.696969697
im	0.741573034	0.44047619	0	1	0.670454545	0.649484536	0.666666667
im	0.674157303	0.535714286	0	1	0.613636364	0.659793814	0.717171717
im	0.93258427	0.25	0	1	0.693181818	0.701030928	0.747474747
im	0.382022472	0.416666667	0	1	0.761363636	0.896907216	0.909090909
im	0.707865169	0.452380952	0	1	0.738636364	0.783505155	0.818181818
im	0.786516854	0.285714286	0	1	0.636363636	0.855670103	0.838383838
im	0.674157303	0.404761905	1	1	0.613636364	0.762886598	0.808080808
im	0.179775281	0.416666667	0	1	0.375	0.371134021	0.484848485
im	0.831460674	0.642857143	0	1	0.75	0.639175258	0.696969697
im	0.224719101	0.357142857	0	1	0.647727273	0.773195876	0.818181818
im	1	0.464285714	0	1	0.579545455	0.711340206	0.767676768
im	0.786516854	0.357142857	0	1	0.636363636	0.773195876	0.737373737
im	0.134831461	0.321428571	0	1	0.715909091	0.690721649	0.747474747
im	0.685393258	0.428571429	0	1	0.613636364	0.659793814	0.525252525
im	0.370786517	0.25	0	1	0.522727273	0.639175258	0.696969697
im	0.707865169	0.583333333	0	1	0.75	0.659793814	0.717171717
im	0.460674157	0.416666667	0	1	0.602272727	0.742268041	0.787878788
im	0.382022472	0.607142857	0	1	0.590909091	0.75257732	0.797979798
im	0.651685393	0.214285714	0	1	0.636363636	0.865979381	0.818181818
im	0.662921348	0.476190476	0	1	0.625	0.793814433	0.828282828
im	0.573033708	0.285714286	0	1	0.647727273	0.608247423	0.676767677
im	0.561797753	0.488095238	0	1	0.806818182	0.597938144	0.666666667
im	0.674157303	0.357142857	0	1	0.511363636	0.804123711	0.838383838
im	0.415730337	0.369047619	0	1	0.443181818	0.75257732	0.797979798
im	0.651685393	0.464285714	0	1	0.647727273	0.690721649	0.747474747
